Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.9832459627891236,0,1.0,0.5456763249386655,Human Resources,0.2068965517241379,0.3804347826086956,Medical,0.4761904761904761,1.0,0.5185660846841704,0.7391304347826088,0.1739130434782608,Human Resources,0.7380952380952381,Married,0.112972260455128,0.9502943125691946,0.8888888888888888,No,0.68,1.0,0.0,0.1,0.3333333333333333,0.5,0.0555555555555555,0.1176470588235294,0.1333333333333333,0.1379310344827586
0.8324596278912372,0,1.0,0.5696934355145951,Sales,0.0344827586206896,0.7934782608695652,Medical,1.0,0.0,0.6790440564561135,0.7391304347826088,1.0,Manager,1.0,Divorced,0.112972260455128,0.8932920376392322,0.3333333333333333,No,0.44,0.75,0.5,0.1,0.5,0.5,0.1944444444444444,0.0,0.0,0.4137931034482758
0.5476409953063403,1,1.0,0.542340615136453,Research & Development,0.4827586206896552,0.5869565217391304,Medical,0.7380952380952381,1.0,0.5787453240986491,0.7391304347826088,0.1739130434782608,Laboratory Technician,1.0,Married,0.112972260455128,0.8203632011628865,0.5555555555555556,Yes,0.52,0.75,0.5,0.1,0.3333333333333333,0.25,0.1388888888888889,0.2352941176470588,0.0,0.2758620689655172
0.7151813674151032,0,1.0,0.6897789883942429,Sales,0.5517241379310345,0.5869565217391304,Marketing,1.0,0.0,0.799402535285071,0.7391304347826088,0.7934782608695652,Manager,1.0,Married,0.112972260455128,0.2868233893590473,0.5555555555555556,Yes,0.88,0.75,0.5,0.1,0.5,0.75,0.4722222222222222,0.7647058823529411,0.0666666666666666,0.6206896551724138
0.5476409953063403,1,1.0,0.3101752129024671,Research & Development,0.0689655172413793,0.3804347826086956,Life Sciences,0.2142857142857142,0.0,0.3881777326194665,0.7391304347826088,0.1739130434782608,Laboratory Technician,0.2142857142857142,Married,0.112972260455128,0.7966585514194323,0.7777777777777778,No,0.8,0.25,0.0,0.1,0.5,1.0,0.25,0.4117647058823529,0.0666666666666666,0.4827586206896552
0.8659677023129897,0,0.0,0.5143206527978685,Sales,0.0689655172413793,0.7934782608695652,Life Sciences,0.2142857142857142,1.0,0.7893726620493245,0.4782608695652173,1.0,Manager,0.7380952380952381,Single,0.112972260455128,0.7789171026270658,0.1111111111111111,Yes,0.72,1.0,0.0,0.1,0.3333333333333333,1.0,0.9166666666666666,0.4117647058823529,1.0,0.8275862068965517
0.5308869580954639,0,1.0,0.9346200878766362,Sales,0.1379310344827586,0.3804347826086956,Life Sciences,0.7380952380952381,0.0,0.5586855776271562,0.7391304347826088,0.1739130434782608,Sales Representative,0.4761904761904761,Married,0.112972260455128,0.7774355620180999,0.2222222222222222,No,0.44,0.25,0.5,0.1,0.8333333333333334,0.75,0.1111111111111111,0.1764705882352941,0.0666666666666666,0.1379310344827586
0.5308869580954639,1,1.0,0.3435323109245915,Research & Development,0.0344827586206896,0.5869565217391304,Life Sciences,1.0,1.0,0.6188648170416349,0.4782608695652173,0.1739130434782608,Laboratory Technician,0.7380952380952381,Single,0.112972260455128,0.354492756673564,0.0,Yes,0.56,1.0,0.0,0.1,0.3333333333333333,0.25,0.0833333333333333,0.1176470588235294,0.0666666666666666,0.1379310344827586
0.648165218571598,0,1.0,0.9546343466899108,Research & Development,0.0344827586206896,0.7934782608695652,Medical,0.7380952380952381,0.0,0.9598805070570142,0.7391304347826088,0.1739130434782608,Laboratory Technician,0.7380952380952381,Divorced,0.112972260455128,0.5710199166739282,0.7777777777777778,No,0.56,0.75,0.5,0.1,0.1666666666666666,0.75,0.0833333333333333,0.1176470588235294,0.0666666666666666,0.1379310344827586
0.5308869580954639,0,0.0,0.6510847546885786,Sales,0.896551724137931,0.7934782608695652,Marketing,0.7380952380952381,1.0,1.0,0.7391304347826088,0.3804347826086956,Sales Executive,1.0,Married,0.112972260455128,0.4470149677034836,0.0,No,0.72,0.25,0.0,0.1,0.3333333333333333,0.75,0.0833333333333333,0.1176470588235294,0.1333333333333333,0.1379310344827586
0.6816732929933506,0,1.0,0.941291507481061,Research & Development,0.6551724137931034,0.3804347826086956,Life Sciences,0.7380952380952381,1.0,0.3580881129122272,0.7391304347826088,0.3804347826086956,Research Scientist,0.2142857142857142,Divorced,0.112972260455128,0.7362116945736242,0.2222222222222222,No,0.64,0.25,1.0,0.1,0.3333333333333333,0.5,0.0277777777777777,0.0,0.0,0.0
0.6649192557824743,0,1.0,0.8672387498719448,Research & Development,0.8275862068965517,0.3804347826086956,Technical Degree,0.2142857142857142,1.0,0.6188648170416349,0.7391304347826088,0.3804347826086956,Research Scientist,1.0,Divorced,0.112972260455128,0.9054777091479764,0.1111111111111111,No,0.68,0.25,1.0,0.1,0.5,0.75,0.25,0.4705882352941176,0.2666666666666666,0.4827586206896552
0.7486894418368557,0,1.0,0.168073975328217,Research & Development,0.0344827586206896,0.5869565217391304,Other,0.7380952380952381,1.0,0.6991038029276064,1.0,1.0,Manager,1.0,Married,0.112972260455128,0.5915022155928814,0.0,No,0.44,0.75,0.5,0.1,0.3333333333333333,0.75,0.6666666666666666,0.0,0.0666666666666666,0.4827586206896552
0.5141329208845876,0,0.5,0.885251582803892,Research & Development,0.1034482758620689,0.7934782608695652,Medical,0.4761904761904761,1.0,0.7291934226348458,0.7391304347826088,0.5869565217391304,Research Director,0.7380952380952381,Divorced,0.112972260455128,0.5008689688393935,1.0,No,0.48,0.25,0.5,0.1,0.5,0.75,0.0555555555555555,0.1176470588235294,0.1333333333333333,0.1379310344827586
0.5476409953063403,0,1.0,0.5550163123848604,Research & Development,0.1724137931034483,0.7934782608695652,Life Sciences,0.7380952380952381,0.0,0.6288946902773813,0.4782608695652173,0.1739130434782608,Research Scientist,1.0,Married,0.112972260455128,0.5472782284152498,0.1111111111111111,No,0.52,0.75,0.5,0.1,0.3333333333333333,0.5,0.0555555555555555,0.1176470588235294,0.0,0.1379310344827586
0.5643950325172166,0,1.0,0.3135109227046795,Research & Development,0.0689655172413793,0.7934782608695652,Life Sciences,1.0,1.0,0.8395220282280568,0.4782608695652173,0.3804347826086956,Manufacturing Director,0.2142857142857142,Married,0.112972260455128,0.8773284375776248,0.6666666666666666,No,0.52,0.5,0.5,0.1,0.5,0.75,0.3055555555555556,0.5294117647058824,0.3333333333333333,0.6206896551724138
0.6146571441498454,0,1.0,0.6784375750667206,Research & Development,0.0344827586206896,0.3804347826086956,Medical,0.7380952380952381,0.0,0.8294921549923103,0.4782608695652173,0.1739130434782608,Research Scientist,0.2142857142857142,Married,0.112972260455128,0.6925062466091306,0.2222222222222222,No,0.56,0.25,0.5,0.1,0.3333333333333333,0.5,0.0833333333333333,0.0588235294117647,0.0,0.1379310344827586
0.7486894418368557,0,0.5,0.7998574118672535,Research & Development,0.2413793103448276,0.7934782608695652,Life Sciences,0.2142857142857142,1.0,0.7693129155778317,1.0,0.3804347826086956,Manufacturing Director,0.7380952380952381,Married,0.112972260455128,0.189560248380437,0.4444444444444444,No,0.68,1.0,0.5,0.1,0.1666666666666666,0.75,0.0833333333333333,0.1176470588235294,0.0,0.1379310344827586
0.6146571441498454,1,0.5,0.3361937493597242,Research & Development,0.3448275862068966,0.5869565217391304,Medical,0.2142857142857142,1.0,0.6088349438058884,0.7391304347826088,0.5869565217391304,Manufacturing Director,0.7380952380952381,Divorced,0.112972260455128,0.8360675316179249,0.6666666666666666,No,0.44,0.5,1.0,0.1,0.8333333333333334,0.75,0.0277777777777777,0.0,0.0,0.0
0.648165218571598,0,0.5,0.3368608913201666,Research & Development,0.0689655172413793,0.7934782608695652,Technical Degree,0.7380952380952381,0.0,0.6389245635131278,0.7391304347826088,0.5869565217391304,Healthcare Representative,0.7380952380952381,Single,0.112972260455128,0.2377843952022765,0.0,No,1.0,1.0,0.0,0.1,0.1666666666666666,0.75,0.5277777777777778,0.3529411764705882,0.7333333333333333,0.5517241379310345
0.4806248464628351,0,1.0,0.4436036049909648,Research & Development,0.5172413793103449,0.5869565217391304,Life Sciences,0.7380952380952381,1.0,0.598805070570142,0.7391304347826088,0.1739130434782608,Research Scientist,1.0,Single,0.112972260455128,0.8397713831403396,0.1111111111111111,No,0.76,0.25,0.0,0.1,0.1666666666666666,0.75,0.1666666666666666,0.2941176470588235,0.0666666666666666,0.3448275862068966
0.6984273302042269,0,1.0,0.6110562370620294,Research & Development,0.5862068965517241,0.3804347826086956,Life Sciences,1.0,0.0,0.8194622817565639,1.0,0.3804347826086956,Research Scientist,0.2142857142857142,Single,0.112972260455128,0.852475593862222,0.3333333333333333,Yes,0.52,0.75,0.0,0.1,0.1666666666666666,0.75,0.0833333333333333,0.1176470588235294,0.0,0.1379310344827586
0.4806248464628351,0,1.0,0.831880225968493,Sales,0.6896551724137931,0.3804347826086956,Marketing,1.0,1.0,0.4483569720339452,0.7391304347826088,0.3804347826086956,Sales Executive,1.0,Divorced,0.112972260455128,0.3974944728487988,0.2222222222222222,No,0.56,1.0,0.5,0.1,0.3333333333333333,0.75,0.0833333333333333,0.1176470588235294,0.0,0.1379310344827586
0.4136086976193299,0,1.0,0.4569464441998145,Research & Development,0.0344827586206896,0.5869565217391304,Life Sciences,0.2142857142857142,0.0,0.6188648170416349,0.7391304347826088,0.3804347826086956,Manufacturing Director,0.7380952380952381,Married,0.112972260455128,0.2779711842204762,0.0,No,0.48,1.0,1.0,0.1,0.5,0.75,0.1111111111111111,0.1176470588235294,0.0666666666666666,0.1379310344827586
0.6984273302042269,0,1.0,0.1794153886557394,Research & Development,0.0689655172413793,0.5869565217391304,Medical,1.0,0.0,0.5586855776271562,0.4782608695652173,0.1739130434782608,Laboratory Technician,0.2142857142857142,Divorced,0.112972260455128,0.296564518862998,0.0,Yes,0.44,0.75,0.5,0.1,0.6666666666666666,0.75,0.25,0.3529411764705882,0.4666666666666667,0.5517241379310345
0.6649192557824743,0,1.0,0.9446272172832736,Research & Development,0.0689655172413793,0.3804347826086956,Medical,0.2142857142857142,1.0,0.488476464976931,0.7391304347826088,1.0,Research Director,0.7380952380952381,Divorced,0.112972260455128,0.2203392545317032,0.0,No,0.76,1.0,0.5,0.1,0.8333333333333334,0.75,0.5833333333333334,0.4117647058823529,0.2,0.6206896551724138
0.8492136651021134,0,1.0,0.5556834543453029,Research & Development,0.0344827586206896,0.5869565217391304,Life Sciences,0.7380952380952381,1.0,0.9598805070570142,0.7391304347826088,0.1739130434782608,Research Scientist,1.0,Married,0.112972260455128,0.8604388746354137,0.1111111111111111,No,0.44,0.5,0.0,0.1,0.0,0.5,0.0277777777777777,0.0,0.0,0.0
0.5141329208845876,1,0.5,0.2047667831525539,Research & Development,1.0,0.3804347826086956,Medical,0.7380952380952381,1.0,0.7091336761633529,0.4782608695652173,0.1739130434782608,Laboratory Technician,0.4761904761904761,Single,0.112972260455128,0.4315699068550142,0.0,No,0.44,0.5,0.0,0.1,0.3333333333333333,1.0,0.1388888888888889,0.2352941176470588,0.0666666666666666,0.2758620689655172
0.5308869580954639,0,0.5,0.8745773114368122,Research & Development,0.2413793103448276,0.5869565217391304,Life Sciences,0.4761904761904761,1.0,1.0,1.0,0.1739130434782608,Laboratory Technician,0.4761904761904761,Married,0.112972260455128,0.965294911234974,0.1111111111111111,No,0.8,0.75,0.0,0.1,0.5,0.25,0.1388888888888889,0.0588235294117647,0.0,0.2068965517241379
0.6314111813607217,0,0.0,0.885251582803892,Sales,0.0689655172413793,0.3804347826086956,Life Sciences,1.0,1.0,0.3881777326194665,0.4782608695652173,0.3804347826086956,Sales Executive,1.0,Married,0.112972260455128,0.7289891841049155,0.3333333333333333,No,0.72,1.0,0.5,0.1,0.0,0.75,0.2222222222222222,0.4117647058823529,0.4666666666666667,0.3448275862068966
0.5308869580954639,0,1.0,0.0853483722333485,Research & Development,0.0689655172413793,0.1739130434782608,Technical Degree,1.0,1.0,0.8395220282280568,0.4782608695652173,0.3804347826086956,Laboratory Technician,0.2142857142857142,Single,0.112972260455128,0.7310263024422436,0.4444444444444444,No,0.52,1.0,0.0,0.1,0.8333333333333334,0.75,0.1666666666666666,0.1176470588235294,0.0,0.2758620689655172
0.765443479047732,0,1.0,0.3255194779926443,Sales,0.0689655172413793,0.5869565217391304,Technical Degree,0.7380952380952381,0.0,0.7492531691063388,0.217391304347826,0.7934782608695652,Manager,0.4761904761904761,Married,0.112972260455128,0.5547229699753033,0.3333333333333333,Yes,0.48,0.5,0.5,0.1,0.3333333333333333,0.5,0.1944444444444444,0.4117647058823529,0.4666666666666667,0.4827586206896552
0.4638708092519588,1,1.0,0.3528722983707864,Research & Development,0.0689655172413793,0.7934782608695652,Life Sciences,0.2142857142857142,1.0,0.7893726620493245,0.7391304347826088,0.1739130434782608,Laboratory Technician,0.7380952380952381,Single,0.112972260455128,0.5531673523358892,0.2222222222222222,No,0.44,0.75,0.0,0.1,0.8333333333333334,0.25,0.0,0.0,0.0,0.0
0.4806248464628351,0,1.0,0.8071959734321209,Sales,0.0689655172413793,0.5869565217391304,Medical,0.2142857142857142,1.0,0.7793427888135781,0.4782608695652173,0.3804347826086956,Sales Executive,0.4761904761904761,Married,0.112972260455128,0.1365581330946824,0.2222222222222222,No,0.76,0.5,1.0,0.1,0.3333333333333333,0.75,0.0,0.0,0.0,0.0
0.5141329208845876,0,1.0,0.9759828894240704,Research & Development,0.7931034482758621,0.5869565217391304,Medical,0.4761904761904761,1.0,0.6389245635131278,0.4782608695652173,0.3804347826086956,Healthcare Representative,1.0,Married,0.112972260455128,0.5336480548127637,0.0,No,0.84,0.5,0.5,0.1,0.3333333333333333,0.75,0.25,0.0,0.4666666666666667,0.5517241379310345
0.4136086976193299,0,0.0,0.4502750245953896,Research & Development,0.1724137931034483,0.3804347826086956,Life Sciences,0.4761904761904761,1.0,0.8495519014638032,1.0,0.3804347826086956,Healthcare Representative,0.2142857142857142,Divorced,0.112972260455128,0.6809131913439725,0.1111111111111111,No,0.48,1.0,1.0,0.1,0.3333333333333333,0.75,0.1666666666666666,0.1764705882352941,0.0666666666666666,0.3448275862068966
0.7486894418368557,0,1.0,0.9239458165095564,Research & Development,0.6896551724137931,0.3804347826086956,Medical,0.7380952380952381,1.0,0.7893726620493245,0.7391304347826088,0.7934782608695652,Healthcare Representative,1.0,Married,0.112972260455128,0.2778230301595796,0.0,Yes,0.56,0.5,0.0,0.1,0.3333333333333333,0.75,0.5555555555555556,0.4117647058823529,0.2666666666666666,0.6896551724137931
0.5979031069389692,0,1.0,0.9359543717975212,Research & Development,0.2068965517241379,0.5869565217391304,Life Sciences,1.0,1.0,0.4684167185054381,0.7391304347826088,0.1739130434782608,Laboratory Technician,1.0,Married,0.112972260455128,0.7500640992674552,0.0,No,0.44,0.75,0.5,0.1,0.6666666666666666,0.75,0.4166666666666667,0.7647058823529411,0.6666666666666666,0.7586206896551724
0.9162298139456184,0,1.0,0.3015023674167147,Research & Development,0.0344827586206896,0.5869565217391304,Medical,1.0,1.0,0.8094324085208174,0.7391304347826088,1.0,Manager,0.2142857142857142,Single,0.112972260455128,0.7014325287781501,0.0,Yes,0.56,0.75,0.0,0.1,0.3333333333333333,0.75,1.0,0.5882352941176471,0.2666666666666666,0.896551724137931
0.7821975162586083,1,0.0,0.4442707469514073,Research & Development,1.0,0.7934782608695652,Life Sciences,0.2142857142857142,1.0,0.8796415211710426,0.7391304347826088,0.5869565217391304,Manager,0.4761904761904761,Married,0.112972260455128,0.3803086017847946,0.1111111111111111,Yes,0.48,1.0,0.5,0.1,0.3333333333333333,0.5,0.2777777777777778,0.4117647058823529,0.6,0.6206896551724138
0.4638708092519588,0,1.0,0.7725045914891114,Research & Development,0.3103448275862069,0.5869565217391304,Medical,1.0,1.0,0.9398207605855212,0.7391304347826088,0.1739130434782608,Research Scientist,1.0,Married,0.112972260455128,0.0967787677439484,0.1111111111111111,No,0.92,1.0,0.5,0.1,0.5,0.5,0.1388888888888889,0.1176470588235294,0.0,0.2758620689655172
0.6146571441498454,0,1.0,0.1520625682775973,Sales,0.2068965517241379,0.7934782608695652,Medical,0.7380952380952381,1.0,0.9799402535285072,0.7391304347826088,0.3804347826086956,Sales Executive,1.0,Married,0.112972260455128,0.84540123745441,0.4444444444444444,No,0.56,0.5,0.5,0.1,0.8333333333333334,1.0,0.1388888888888889,0.2352941176470588,0.0,0.0689655172413793
0.3465925487758248,0,1.0,0.6644275938974284,Research & Development,0.1034482758620689,0.3804347826086956,Medical,1.0,1.0,1.0,0.4782608695652173,0.1739130434782608,Research Scientist,0.7380952380952381,Single,0.112972260455128,0.3900497312887453,0.1111111111111111,No,0.68,0.25,0.0,0.1,0.6666666666666666,1.0,0.0833333333333333,0.1176470588235294,0.0666666666666666,0.0
0.6146571441498454,0,0.0,0.4856335484988415,Research & Development,0.0344827586206896,0.7934782608695652,Medical,0.2142857142857142,0.0,0.799402535285071,0.7391304347826088,0.5869565217391304,Research Director,1.0,Divorced,0.112972260455128,0.4324958697356179,0.2222222222222222,Yes,0.72,0.25,1.0,0.1,0.3333333333333333,0.75,0.1388888888888889,0.1176470588235294,0.0,0.1379310344827586
0.5811490697280929,0,1.0,0.8772458792785821,Research & Development,0.7586206896551724,0.5869565217391304,Life Sciences,0.4761904761904761,0.0,0.7091336761633529,1.0,0.5869565217391304,Manager,0.4761904761904761,Divorced,0.112972260455128,0.7074327682444619,0.7777777777777778,No,0.72,0.5,0.5,0.1,1.0,0.5,0.1944444444444444,0.4117647058823529,0.4,0.1379310344827586
0.6314111813607217,0,1.0,0.2147739125591913,Sales,0.2413793103448276,0.3804347826086956,Medical,0.2142857142857142,0.0,0.4383270987981988,1.0,0.3804347826086956,Sales Executive,0.2142857142857142,Divorced,0.112972260455128,0.7108032731298594,0.1111111111111111,Yes,0.96,0.75,0.5,0.1,0.5,0.75,0.2222222222222222,0.0,0.4666666666666667,0.4827586206896552
0.4303627348302062,0,0.5,0.9866571607911502,Research & Development,0.0344827586206896,0.5869565217391304,Life Sciences,0.7380952380952381,0.0,0.8395220282280568,0.7391304347826088,0.3804347826086956,Manufacturing Director,0.4761904761904761,Divorced,0.112972260455128,0.991407064467998,0.1111111111111111,No,0.8,0.25,0.5,0.1,1.0,0.25,0.1666666666666666,0.2941176470588235,0.0666666666666666,0.2758620689655172
0.8324596278912372,0,1.0,0.5316663437693733,Research & Development,0.1379310344827586,0.1739130434782608,Life Sciences,0.2142857142857142,1.0,0.9598805070570142,0.7391304347826088,1.0,Research Director,0.4761904761904761,Divorced,0.112972260455128,0.5857612457331387,0.3333333333333333,No,0.56,0.25,1.0,0.1,0.6666666666666666,0.5,0.2777777777777778,0.2352941176470588,0.0666666666666666,0.4137931034482758
0.882721739523866,0,1.0,0.7137960989701725,Research & Development,0.1034482758620689,0.7934782608695652,Medical,0.7380952380952381,1.0,0.4483569720339452,0.7391304347826088,0.7934782608695652,Research Director,0.7380952380952381,Married,0.112972260455128,0.7783985634139278,0.3333333333333333,Yes,0.64,1.0,0.5,0.1,0.8333333333333334,0.5,0.1388888888888889,0.1764705882352941,0.0666666666666666,0.2068965517241379
0.6984273302042269,0,1.0,0.4235893461776901,Sales,0.0344827586206896,0.1739130434782608,Life Sciences,0.4761904761904761,1.0,0.9899701267642536,0.7391304347826088,0.3804347826086956,Sales Executive,0.7380952380952381,Married,0.112972260455128,0.9086259829420292,0.1111111111111111,No,1.0,0.75,0.0,0.1,0.5,0.75,0.5555555555555556,0.9411764705882352,0.7333333333333333,0.4137931034482758
0.4806248464628351,0,0.5,0.2948309478122899,Sales,0.0689655172413793,0.3804347826086956,Life Sciences,0.4761904761904761,1.0,0.4383270987981988,0.7391304347826088,0.3804347826086956,Sales Executive,1.0,Single,0.112972260455128,0.7503974459044725,0.1111111111111111,No,0.72,0.25,0.0,0.1,0.5,0.5,0.2777777777777778,0.4117647058823529,0.0,0.6206896551724138
0.9162298139456184,0,1.0,0.0980240694817558,Research & Development,0.6896551724137931,0.3804347826086956,Technical Degree,0.4761904761904761,1.0,0.3681179861479736,0.7391304347826088,0.3804347826086956,Laboratory Technician,1.0,Married,0.112972260455128,0.5915762926233298,0.3333333333333333,Yes,0.76,1.0,0.5,0.1,0.6666666666666666,0.75,0.2777777777777778,0.4117647058823529,0.0,0.5517241379310345
0.4303627348302062,0,0.5,0.3308566136761842,Research & Development,0.3793103448275862,0.3804347826086956,Medical,0.7380952380952381,1.0,0.598805070570142,0.7391304347826088,0.3804347826086956,Healthcare Representative,0.2142857142857142,Married,0.112972260455128,0.8415862703863228,0.1111111111111111,Yes,0.52,0.75,0.5,0.1,0.5,0.75,0.1388888888888889,0.1764705882352941,0.2,0.2068965517241379
0.6146571441498454,0,1.0,0.915272971023804,Research & Development,0.0344827586206896,0.5869565217391304,Life Sciences,1.0,0.0,0.4182673523267058,0.7391304347826088,0.1739130434782608,Research Scientist,1.0,Single,0.112972260455128,0.5882057877379324,0.1111111111111111,No,0.48,0.5,0.0,0.1,0.5,0.75,0.4722222222222222,0.7058823529411765,0.3333333333333333,0.4827586206896552
0.7319354046259794,1,0.5,0.6137248049037993,Research & Development,0.8275862068965517,0.5869565217391304,Life Sciences,1.0,1.0,0.4282972255624523,0.7391304347826088,0.1739130434782608,Laboratory Technician,0.7380952380952381,Divorced,0.112972260455128,0.7378043507282626,0.3333333333333333,Yes,0.88,1.0,0.5,0.1,0.0,0.25,0.0277777777777777,0.0,0.0,0.0
0.6314111813607217,0,1.0,0.458947870081142,Research & Development,0.7931034482758621,0.7934782608695652,Life Sciences,1.0,1.0,0.8194622817565639,0.7391304347826088,0.3804347826086956,Healthcare Representative,1.0,Divorced,0.112972260455128,0.6999880266844084,1.0,No,0.56,0.5,0.5,0.1,0.3333333333333333,0.75,0.0555555555555555,0.1176470588235294,0.0666666666666666,0.1379310344827586
0.4303627348302062,1,1.0,0.9666429019778756,Research & Development,0.5517241379310345,0.7934782608695652,Medical,0.2142857142857142,1.0,0.4483569720339452,0.7391304347826088,0.1739130434782608,Laboratory Technician,0.4761904761904761,Divorced,0.112972260455128,0.5252032733416582,0.2222222222222222,Yes,0.52,1.0,0.5,0.1,0.3333333333333333,0.75,0.0833333333333333,0.1176470588235294,0.0,0.1379310344827586
0.4638708092519588,0,1.0,0.7451517711109694,Research & Development,0.2758620689655172,0.3804347826086956,Life Sciences,1.0,0.0,0.6589843099846207,0.7391304347826088,0.1739130434782608,Research Scientist,1.0,Single,0.112972260455128,0.1662259837892243,0.1111111111111111,No,0.84,1.0,0.0,0.1,0.5,0.75,0.1388888888888889,0.1764705882352941,0.0,0.1379310344827586
0.8157055906803609,0,0.5,0.4242564881381326,Research & Development,0.3448275862068966,0.7934782608695652,Life Sciences,0.7380952380952381,0.0,0.3480582396764807,0.7391304347826088,1.0,Research Director,0.2142857142857142,Single,0.112972260455128,0.9479608861100732,1.0,Yes,0.44,1.0,0.0,0.1,0.6666666666666666,0.75,0.0833333333333333,0.1176470588235294,0.0666666666666666,0.1379310344827586
0.5979031069389692,0,1.0,0.3375280332806091,Research & Development,0.1034482758620689,0.5869565217391304,Technical Degree,0.7380952380952381,1.0,0.2979088734977484,0.7391304347826088,0.3804347826086956,Research Scientist,0.4761904761904761,Single,0.112972260455128,0.9735545001299588,0.4444444444444444,No,0.48,1.0,0.0,0.1,0.3333333333333333,0.75,0.2222222222222222,0.0,0.4666666666666667,0.4827586206896552
0.5141329208845876,0,0.5,0.2961652317331749,Sales,0.1724137931034483,0.5869565217391304,Marketing,1.0,0.0,0.8395220282280568,0.7391304347826088,0.1739130434782608,Sales Representative,0.4761904761904761,Divorced,0.112972260455128,0.1447806834744431,0.1111111111111111,No,0.44,0.75,0.5,0.1,0.8333333333333334,0.5,0.0555555555555555,0.1176470588235294,0.1333333333333333,0.1379310344827586
0.4303627348302062,1,1.0,0.633739063717074,Sales,0.1379310344827586,0.7934782608695652,Marketing,1.0,1.0,0.4784465917411846,0.4782608695652173,0.3804347826086956,Sales Executive,1.0,Single,0.112972260455128,0.3129725811072951,0.1111111111111111,Yes,0.48,0.5,0.0,0.1,0.0,0.75,0.2222222222222222,0.4117647058823529,0.4666666666666667,0.2758620689655172
0.6146571441498454,0,0.5,0.5930434041300822,Research & Development,0.3103448275862069,0.5869565217391304,Medical,0.4761904761904761,1.0,0.5285959579199169,0.7391304347826088,0.1739130434782608,Research Scientist,1.0,Married,0.112972260455128,0.4226436246859947,0.1111111111111111,Yes,0.48,0.75,0.5,0.1,0.5,0.5,0.1111111111111111,0.1176470588235294,0.0666666666666666,0.1379310344827586
0.6984273302042269,0,0.5,0.370217989342291,Sales,0.896551724137931,0.5869565217391304,Marketing,0.7380952380952381,0.0,0.7693129155778317,0.7391304347826088,0.7934782608695652,Sales Executive,0.4761904761904761,Married,0.112972260455128,0.5505376177549748,0.5555555555555556,No,0.56,1.0,0.5,0.1,0.3333333333333333,1.0,0.5555555555555556,0.2352941176470588,0.2666666666666666,0.5517241379310345
0.2963304371431959,1,1.0,0.1533968521984823,Research & Development,0.1034482758620689,0.5869565217391304,Life Sciences,0.7380952380952381,1.0,0.5386258311556633,0.7391304347826088,0.1739130434782608,Laboratory Technician,0.7380952380952381,Single,0.112972260455128,0.9345899821141562,0.1111111111111111,No,0.52,0.75,0.0,0.1,0.3333333333333333,0.75,0.0,0.0,0.0,0.0
0.5812652692364298,0,1.0,0.8218730965618556,Sales,0.5517241379310345,0.5869565217391304,Marketing,0.7380952380952381,1.0,0.9598805070570142,0.7391304347826088,0.5869565217391304,Sales Executive,0.4761904761904761,Married,0.112972260455128,0.1888935551064023,0.0,No,0.6,0.75,1.0,0.1,0.5,0.5,0.3055555555555556,0.5294117647058824,0.4,0.6206896551724138
0.5980146584669727,0,0.5,0.3775565509071584,Research & Development,0.6206896551724138,0.7934782608695652,Life Sciences,0.7380952380952381,1.0,0.8094324085208174,1.0,0.1739130434782608,Laboratory Technician,1.0,Married,0.112972260455128,0.2637854328896278,0.4444444444444444,No,0.72,1.0,1.0,0.1,0.3333333333333333,0.75,0.0277777777777777,0.0,0.0,0.0
0.8492554969251147,0,1.0,0.8685730337928298,Research & Development,0.0689655172413793,0.5869565217391304,Medical,1.0,1.0,0.8395220282280568,0.217391304347826,0.3804347826086956,Manufacturing Director,0.4761904761904761,Divorced,0.112972260455128,0.6045027344365571,0.5555555555555556,No,0.72,1.0,0.5,0.1,0.5,0.75,0.1111111111111111,0.0588235294117647,0.0666666666666666,0.1379310344827586
0.6817616046196867,0,1.0,0.2227796160845011,Sales,0.0689655172413793,0.7934782608695652,Life Sciences,1.0,1.0,0.8796415211710426,0.7391304347826088,0.7934782608695652,Manager,0.4761904761904761,Single,0.112972260455128,0.5887613654662945,0.1111111111111111,No,0.76,0.5,0.0,0.1,0.3333333333333333,0.75,0.6111111111111112,0.5882352941176471,0.0,0.2758620689655172
0.2965256523172022,0,1.0,0.5416734731760106,Sales,0.3448275862068966,0.5869565217391304,Medical,1.0,0.0,0.68907392969186,0.4782608695652173,0.1739130434782608,Sales Representative,0.7380952380952381,Single,0.112972260455128,0.3601596495028585,0.1111111111111111,No,0.48,0.25,0.0,0.1,0.3333333333333333,0.75,0.0,0.0,0.0,0.0
0.4640195446226302,0,1.0,0.9846557349098228,Research & Development,0.5517241379310345,0.3804347826086956,Medical,0.4761904761904761,1.0,0.6790440564561135,1.0,0.3804347826086956,Healthcare Representative,0.2142857142857142,Single,0.112972260455128,0.1786709249045377,0.0,No,0.76,0.75,0.0,0.1,0.3333333333333333,0.75,0.2222222222222222,0.1764705882352941,0.0,0.4827586206896552
